rownumber,respondentID,agency_code,activity_year,loan_type,action_taken_type,state,county,msa,assessment_area_number,partial_county_indicator,split_county_indicator,population_classification,income_group_total,nLoans1,amtLoans1,nLoans100k,amtLoans100k,nLoans250k,amtLoans250k,nLoansToSmallest,amtLoansToSmallest,nLoansAff,amtLoansAff,institution_name,agency,loan_to,action_taken,income_group,inflation_factor,amtLoans1_adjusted,amtLoans100k_adjusted,amtLoans250k_adjusted,amtLoansToSmallest_adjusted,amtLoansAff_adjusted
688588,22106,1,2005,4,1,29,510,41180,-1.0,N,N,S,102,225,2259000,1,225000,0,0,101,1166000,0,0,Unknown,OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.227,2771793.0,276075.0,0.0,1430682.0,0.0
688589,22106,1,2005,4,1,29,510,41180,-1.0,N,N,S,103,94,934000,1,125000,0,0,59,668000,0,0,Unknown,OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.227,1146018.0,153375.0,0.0,819636.0000000001,0.0
688590,22106,1,2005,4,1,29,510,41180,-1.0,N,N,S,104,12,155000,0,0,0,0,7,101000,0,0,Unknown,OCC,Business,Origination,Upper Income (> 120% of MFI),1.227,190185.0,0.0,0.0,123927.0,0.0
688591,22106,1,2005,4,1,29,510,41180,-1.0,N,N,S,105,6,64000,0,0,0,0,2,33000,0,0,Unknown,OCC,Business,Origination,Income Not Known (0),1.227,78528.0,0.0,0.0,40491.0,0.0
688592,22106,1,2005,4,1,29,510,41180,-1.0,N,N,S,106,2,15000,0,0,0,0,1,8000,0,0,Unknown,OCC,Business,Origination,Tract not Known (NA),1.227,18405.0,0.0,0.0,9816.0,0.0
707496,22106,1,2005,5,1,29,510,41180,-1.0,N,N,S,101,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Farm,Origination,Low Income (< 50% of MFI) - excluding 0),1.227,0.0,0.0,0.0,0.0,0.0
707497,22106,1,2005,5,1,29,510,41180,-1.0,N,N,S,102,1,8000,0,0,0,0,0,0,0,0,Unknown,OCC,Farm,Origination,Moderate Income (50% to 80% of MFI),1.227,9816.0,0.0,0.0,0.0,0.0
707498,22106,1,2005,5,1,29,510,41180,-1.0,N,N,S,103,1,8000,0,0,0,0,0,0,0,0,Unknown,OCC,Farm,Origination,Middle Income (80% to 120% of MFI),1.227,9816.0,0.0,0.0,0.0,0.0
707499,22106,1,2005,5,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Farm,Origination,Upper Income (> 120% of MFI),1.227,0.0,0.0,0.0,0.0,0.0
707500,22106,1,2005,5,1,29,510,41180,-1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Farm,Origination,Income Not Known (0),1.227,0.0,0.0,0.0,0.0,0.0
707501,22106,1,2005,5,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Farm,Origination,Tract not Known (NA),1.227,0.0,0.0,0.0,0.0,0.0
810696,23160,1,2005,4,1,29,510,41180,-1.0,N,N,S,101,84,673000,0,0,0,0,1,6000,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.227,825771.0000000001,0.0,0.0,7362.000000000001,0.0
810697,23160,1,2005,4,1,29,510,41180,-1.0,N,N,S,102,186,1626000,0,0,0,0,1,10000,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.227,1995102.0,0.0,0.0,12270.0,0.0
810698,23160,1,2005,4,1,29,510,41180,-1.0,N,N,S,103,121,987000,1,150000,0,0,1,9000,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.227,1211049.0,184050.0,0.0,11043.0,0.0
810699,23160,1,2005,4,1,29,510,41180,-1.0,N,N,S,104,13,55000,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Origination,Upper Income (> 120% of MFI),1.227,67485.0,0.0,0.0,0.0,0.0
810700,23160,1,2005,4,1,29,510,41180,-1.0,N,N,S,105,11,66000,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Origination,Income Not Known (0),1.227,80982.0,0.0,0.0,0.0,0.0
810701,23160,1,2005,4,1,29,510,41180,-1.0,N,N,S,106,3,11000,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Business,Origination,Tract not Known (NA),1.227,13497.000000000002,0.0,0.0,0.0,0.0
829731,23160,1,2005,5,1,29,510,41180,-1.0,N,N,S,101,0,0,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Farm,Origination,Low Income (< 50% of MFI) - excluding 0),1.227,0.0,0.0,0.0,0.0,0.0
829732,23160,1,2005,5,1,29,510,41180,-1.0,N,N,S,102,1,3000,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Farm,Origination,Moderate Income (50% to 80% of MFI),1.227,3681.0000000000014,0.0,0.0,0.0,0.0
829733,23160,1,2005,5,1,29,510,41180,-1.0,N,N,S,103,0,0,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Farm,Origination,Middle Income (80% to 120% of MFI),1.227,0.0,0.0,0.0,0.0,0.0
829734,23160,1,2005,5,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Farm,Origination,Upper Income (> 120% of MFI),1.227,0.0,0.0,0.0,0.0,0.0
829735,23160,1,2005,5,1,29,510,41180,-1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Farm,Origination,Income Not Known (0),1.227,0.0,0.0,0.0,0.0,0.0
829736,23160,1,2005,5,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,"Chase Bank USA, NA (DE)",OCC,Farm,Origination,Tract not Known (NA),1.227,0.0,0.0,0.0,0.0,0.0
913678,23298,1,2005,4,1,29,510,41180,-1.0,N,N,S,101,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.227,0.0,0.0,0.0,0.0,0.0
913679,23298,1,2005,4,1,29,510,41180,-1.0,N,N,S,102,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.227,0.0,0.0,0.0,0.0,0.0
913680,23298,1,2005,4,1,29,510,41180,-1.0,N,N,S,103,1,63000,0,0,0,0,1,63000,0,0,Unknown,OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.227,77301.0,0.0,0.0,77301.0,0.0
913681,23298,1,2005,4,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Upper Income (> 120% of MFI),1.227,0.0,0.0,0.0,0.0,0.0
913682,23298,1,2005,4,1,29,510,41180,-1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Income Not Known (0),1.227,0.0,0.0,0.0,0.0,0.0
913683,23298,1,2005,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Tract not Known (NA),1.227,0.0,0.0,0.0,0.0,0.0
923088,23446,1,2005,4,1,29,510,41180,-1.0,N,N,S,101,36,741000,0,0,0,0,31,669000,0,0,Unknown,OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.227,909207.0,0.0,0.0,820863.0000000001,0.0
923089,23446,1,2005,4,1,29,510,41180,-1.0,N,N,S,102,70,944000,0,0,0,0,48,699000,0,0,Unknown,OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.227,1158288.0,0.0,0.0,857673.0000000001,0.0
923090,23446,1,2005,4,1,29,510,41180,-1.0,N,N,S,103,36,539000,0,0,0,0,23,349000,0,0,Unknown,OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.227,661353.0,0.0,0.0,428223.00000000006,0.0
923091,23446,1,2005,4,1,29,510,41180,-1.0,N,N,S,104,1,25000,0,0,0,0,1,25000,0,0,Unknown,OCC,Business,Origination,Upper Income (> 120% of MFI),1.227,30675.000000000004,0.0,0.0,30675.000000000004,0.0
923092,23446,1,2005,4,1,29,510,41180,-1.0,N,N,S,105,3,8000,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Income Not Known (0),1.227,9816.0,0.0,0.0,0.0,0.0
923093,23446,1,2005,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Tract not Known (NA),1.227,0.0,0.0,0.0,0.0,0.0
957951,23695,1,2005,4,1,29,510,41180,-1.0,N,N,S,101,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.227,0.0,0.0,0.0,0.0,0.0
957952,23695,1,2005,4,1,29,510,41180,-1.0,N,N,S,102,1,50000,1,155000,3,1160000,1,302000,0,0,Unknown,OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.227,61350.00000000001,190185.0,1423320.0,370554.0,0.0
957953,23695,1,2005,4,1,29,510,41180,-1.0,N,N,S,103,0,0,1,134000,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.227,0.0,164418.0,0.0,0.0,0.0
957954,23695,1,2005,4,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Upper Income (> 120% of MFI),1.227,0.0,0.0,0.0,0.0,0.0
957955,23695,1,2005,4,1,29,510,41180,-1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Income Not Known (0),1.227,0.0,0.0,0.0,0.0,0.0
957956,23695,1,2005,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Tract not Known (NA),1.227,0.0,0.0,0.0,0.0,0.0
969519,23905,1,2005,4,1,29,510,41180,-1.0,N,N,S,101,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.227,0.0,0.0,0.0,0.0,0.0
969520,23905,1,2005,4,1,29,510,41180,-1.0,N,N,S,102,0,0,0,0,1,1000000,0,0,0,0,Unknown,OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.227,0.0,0.0,1227000.0,0.0,0.0
969521,23905,1,2005,4,1,29,510,41180,-1.0,N,N,S,103,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.227,0.0,0.0,0.0,0.0,0.0
969522,23905,1,2005,4,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Upper Income (> 120% of MFI),1.227,0.0,0.0,0.0,0.0,0.0
969523,23905,1,2005,4,1,29,510,41180,-1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Income Not Known (0),1.227,0.0,0.0,0.0,0.0,0.0
969524,23905,1,2005,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Tract not Known (NA),1.227,0.0,0.0,0.0,0.0,0.0
971742,23920,1,2005,4,1,29,510,41180,1.0,N,N,S,101,10,322000,2,450000,6,3115000,2,1115000,0,0,Unknown,OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.227,395094.00000000006,552150.0,3822105.0000000005,1368105.0,0.0
971743,23920,1,2005,4,1,29,510,41180,1.0,N,N,S,102,8,242000,5,940000,5,1824000,6,654000,0,0,Unknown,OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.227,296934.0,1153380.0,2238048.0,802458.0000000001,0.0
971744,23920,1,2005,4,1,29,510,41180,1.0,N,N,S,103,7,197000,1,110000,1,400000,6,248000,0,0,Unknown,OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.227,241719.00000000003,134970.0,490800.00000000006,304296.0,0.0
971745,23920,1,2005,4,1,29,510,41180,1.0,N,N,S,104,1,100000,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Upper Income (> 120% of MFI),1.227,122700.0,0.0,0.0,0.0,0.0
971746,23920,1,2005,4,1,29,510,41180,1.0,N,N,S,105,0,0,2,288000,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Income Not Known (0),1.227,0.0,353376.0,0.0,0.0,0.0
971747,23920,1,2005,4,1,29,510,41180,1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Tract not Known (NA),1.227,0.0,0.0,0.0,0.0,0.0
989978,24095,1,2005,4,1,29,510,41180,-1.0,N,N,S,101,198,1299000,1,125000,0,0,85,493000,0,0,Unknown,OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.227,1593873.0000000002,153375.0,0.0,604911.0,0.0
989979,24095,1,2005,4,1,29,510,41180,-1.0,N,N,S,102,324,2636000,0,0,0,0,144,1109000,0,0,Unknown,OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.227,3234372.0000000005,0.0,0.0,1360743.0,0.0
989980,24095,1,2005,4,1,29,510,41180,-1.0,N,N,S,103,184,1412000,1,108000,0,0,99,739000,0,0,Unknown,OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.227,1732524.0000000002,132516.0,0.0,906753.0,0.0
989981,24095,1,2005,4,1,29,510,41180,-1.0,N,N,S,104,10,74000,0,0,0,0,5,44000,0,0,Unknown,OCC,Business,Origination,Upper Income (> 120% of MFI),1.227,90798.0,0.0,0.0,53988.00000000001,0.0
989982,24095,1,2005,4,1,29,510,41180,-1.0,N,N,S,105,30,326000,0,0,0,0,11,81000,0,0,Unknown,OCC,Business,Origination,Income Not Known (0),1.227,400002.00000000006,0.0,0.0,99387.0,0.0
989983,24095,1,2005,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Tract not Known (NA),1.227,0.0,0.0,0.0,0.0,0.0
1083471,24281,1,2005,4,1,29,510,41180,-1.0,N,N,S,101,337,1805000,0,0,0,0,98,663000,0,0,Unknown,OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.227,2214735.0,0.0,0.0,813501.0000000001,0.0
1083472,24281,1,2005,4,1,29,510,41180,-1.0,N,N,S,102,716,3808000,0,0,0,0,222,1434000,0,0,Unknown,OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.227,4672416.0,0.0,0.0,1759518.0000000002,0.0
1083473,24281,1,2005,4,1,29,510,41180,-1.0,N,N,S,103,393,2232000,0,0,0,0,178,1219000,0,0,Unknown,OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.227,2738664.0,0.0,0.0,1495713.0,0.0
1083474,24281,1,2005,4,1,29,510,41180,-1.0,N,N,S,104,47,250000,0,0,0,0,18,102000,0,0,Unknown,OCC,Business,Origination,Upper Income (> 120% of MFI),1.227,306750.0,0.0,0.0,125154.0,0.0
1083475,24281,1,2005,4,1,29,510,41180,-1.0,N,N,S,105,51,307000,0,0,0,0,19,123000,0,0,Unknown,OCC,Business,Origination,Income Not Known (0),1.227,376689.0,0.0,0.0,150921.0,0.0
1083476,24281,1,2005,4,1,29,510,41180,-1.0,N,N,S,106,49,360000,0,0,0,0,12,65000,0,0,Unknown,OCC,Business,Origination,Tract not Known (NA),1.227,441720.00000000006,0.0,0.0,79755.0,0.0
1264138,169653,2,2005,4,1,29,510,41180,13.0,N,N,S,101,6,214000,3,421000,4,3125000,4,280000,0,0,Unknown,FRS,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.227,262578.0,516567.00000000006,3834375.0000000005,343560.0,0.0
1264139,169653,2,2005,4,1,29,510,41180,13.0,N,N,S,102,16,744000,6,1050000,15,7400000,9,1093000,0,0,Unknown,FRS,Business,Origination,Moderate Income (50% to 80% of MFI),1.227,912888.0,1288350.0,9079800.0,1341111.0,0.0
1264140,169653,2,2005,4,1,29,510,41180,13.0,N,N,S,103,2,110000,5,840000,2,680000,5,850000,0,0,Unknown,FRS,Business,Origination,Middle Income (80% to 120% of MFI),1.227,134970.0,1030680.0,834360.0000000001,1042950.0,0.0
1264141,169653,2,2005,4,1,29,510,41180,13.0,N,N,S,104,0,0,0,0,1,900000,0,0,0,0,Unknown,FRS,Business,Origination,Upper Income (> 120% of MFI),1.227,0.0,0.0,1104300.0,0.0,0.0
1264142,169653,2,2005,4,1,29,510,41180,13.0,N,N,S,105,0,0,1,200000,3,2061000,0,0,0,0,Unknown,FRS,Business,Origination,Income Not Known (0),1.227,0.0,245400.00000000003,2528847.0,0.0,0.0
1264143,169653,2,2005,4,1,29,510,41180,13.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Tract not Known (NA),1.227,0.0,0.0,0.0,0.0,0.0
1282661,210434,2,2005,4,1,29,510,41180,-1.0,N,N,S,101,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.227,0.0,0.0,0.0,0.0,0.0
1282662,210434,2,2005,4,1,29,510,41180,-1.0,N,N,S,102,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Moderate Income (50% to 80% of MFI),1.227,0.0,0.0,0.0,0.0,0.0
1282663,210434,2,2005,4,1,29,510,41180,-1.0,N,N,S,103,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Middle Income (80% to 120% of MFI),1.227,0.0,0.0,0.0,0.0,0.0
1282664,210434,2,2005,4,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Upper Income (> 120% of MFI),1.227,0.0,0.0,0.0,0.0,0.0
1282665,210434,2,2005,4,1,29,510,41180,-1.0,N,N,S,105,0,0,1,244000,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Income Not Known (0),1.227,0.0,299388.0,0.0,0.0,0.0
1282666,210434,2,2005,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Tract not Known (NA),1.227,0.0,0.0,0.0,0.0,0.0
1296533,233031,2,2005,4,1,29,510,41180,101.0,N,N,S,101,7,453000,7,1235000,10,6905000,11,2347000,0,0,Unknown,FRS,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.227,555831.0,1515345.0,8472435.0,2879769.0,0.0
1296534,233031,2,2005,4,1,29,510,41180,101.0,N,N,S,102,21,887000,4,856000,11,3896000,20,3621000,0,0,Unknown,FRS,Business,Origination,Moderate Income (50% to 80% of MFI),1.227,1088349.0,1050312.0,4780392.0,4442967.0,0.0
1296535,233031,2,2005,4,1,29,510,41180,101.0,N,N,S,103,7,199000,4,697000,2,680000,9,1264000,0,0,Unknown,FRS,Business,Origination,Middle Income (80% to 120% of MFI),1.227,244173.00000000003,855219.0000000001,834360.0000000001,1550928.0,0.0
1296536,233031,2,2005,4,1,29,510,41180,101.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Upper Income (> 120% of MFI),1.227,0.0,0.0,0.0,0.0,0.0
1296537,233031,2,2005,4,1,29,510,41180,101.0,N,N,S,105,3,156000,2,370000,1,258000,4,504000,0,0,Unknown,FRS,Business,Origination,Income Not Known (0),1.227,191412.0,453990.00000000006,316566.0,618408.0,0.0
1296538,233031,2,2005,4,1,29,510,41180,101.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Tract not Known (NA),1.227,0.0,0.0,0.0,0.0,0.0
1298949,233031,2,2005,4,6,29,510,41180,101.0,N,N,S,101,1,30000,0,0,0,0,1,30000,0,0,Unknown,FRS,Business,Purchase,Low Income (< 50% of MFI) - excluding 0),1.227,36810.0,0.0,0.0,36810.0,0.0
1298950,233031,2,2005,4,6,29,510,41180,101.0,N,N,S,102,2,101000,1,200000,1,300000,4,601000,0,0,Unknown,FRS,Business,Purchase,Moderate Income (50% to 80% of MFI),1.227,123927.0,245400.00000000003,368100.0,737427.0,0.0
1298951,233031,2,2005,4,6,29,510,41180,101.0,N,N,S,103,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Purchase,Middle Income (80% to 120% of MFI),1.227,0.0,0.0,0.0,0.0,0.0
1298952,233031,2,2005,4,6,29,510,41180,101.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Purchase,Upper Income (> 120% of MFI),1.227,0.0,0.0,0.0,0.0,0.0
1298953,233031,2,2005,4,6,29,510,41180,101.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Purchase,Income Not Known (0),1.227,0.0,0.0,0.0,0.0,0.0
1298954,233031,2,2005,4,6,29,510,41180,101.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Purchase,Tract not Known (NA),1.227,0.0,0.0,0.0,0.0,0.0
1323347,245333,2,2005,4,1,29,510,41180,-1.0,N,N,S,101,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.227,0.0,0.0,0.0,0.0,0.0
1323348,245333,2,2005,4,1,29,510,41180,-1.0,N,N,S,102,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Moderate Income (50% to 80% of MFI),1.227,0.0,0.0,0.0,0.0,0.0
1323349,245333,2,2005,4,1,29,510,41180,-1.0,N,N,S,103,1,25000,0,0,0,0,1,25000,0,0,Unknown,FRS,Business,Origination,Middle Income (80% to 120% of MFI),1.227,30675.000000000004,0.0,0.0,30675.000000000004,0.0
1323350,245333,2,2005,4,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Upper Income (> 120% of MFI),1.227,0.0,0.0,0.0,0.0,0.0
1323351,245333,2,2005,4,1,29,510,41180,-1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Income Not Known (0),1.227,0.0,0.0,0.0,0.0,0.0
1323352,245333,2,2005,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Tract not Known (NA),1.227,0.0,0.0,0.0,0.0,0.0
1371449,543253,2,2005,4,1,29,510,41180,1.0,N,N,S,101,17,995000,18,2956000,15,7146000,20,2793000,0,0,Unknown,FRS,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.227,1220865.0,3627012.0000000005,8768142.0,3427011.0000000005,0.0
1371450,543253,2,2005,4,1,29,510,41180,1.0,N,N,S,102,42,2541000,28,5057000,23,13603000,47,8163000,0,0,Unknown,FRS,Business,Origination,Moderate Income (50% to 80% of MFI),1.227,3117807.0,6204939.0,16690881.000000002,10016001.0,0.0
1371451,543253,2,2005,4,1,29,510,41180,1.0,N,N,S,103,30,1483000,22,3726000,19,11068000,47,8514000,0,0,Unknown,FRS,Business,Origination,Middle Income (80% to 120% of MFI),1.227,1819641.0,4571802.0,13580436.000000002,10446678.0,0.0
1371452,543253,2,2005,4,1,29,510,41180,1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Upper Income (> 120% of MFI),1.227,0.0,0.0,0.0,0.0,0.0
1371453,543253,2,2005,4,1,29,510,41180,1.0,N,N,S,105,4,186000,2,262000,2,731000,6,729000,0,0,Unknown,FRS,Business,Origination,Income Not Known (0),1.227,228222.00000000003,321474.0,896937.0000000001,894483.0000000001,0.0
1371454,543253,2,2005,4,1,29,510,41180,1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Tract not Known (NA),1.227,0.0,0.0,0.0,0.0,0.0
1378726,579252,2,2005,4,1,29,510,41180,-1.0,N,N,S,101,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.227,0.0,0.0,0.0,0.0,0.0
1378727,579252,2,2005,4,1,29,510,41180,-1.0,N,N,S,102,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Moderate Income (50% to 80% of MFI),1.227,0.0,0.0,0.0,0.0,0.0
1378728,579252,2,2005,4,1,29,510,41180,-1.0,N,N,S,103,1,18000,0,0,0,0,1,18000,0,0,Unknown,FRS,Business,Origination,Middle Income (80% to 120% of MFI),1.227,22086.0,0.0,0.0,22086.0,0.0
1378729,579252,2,2005,4,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Upper Income (> 120% of MFI),1.227,0.0,0.0,0.0,0.0,0.0
1378730,579252,2,2005,4,1,29,510,41180,-1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Income Not Known (0),1.227,0.0,0.0,0.0,0.0,0.0
1378731,579252,2,2005,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Tract not Known (NA),1.227,0.0,0.0,0.0,0.0,0.0
1393827,657459,2,2005,4,1,29,510,41180,-1.0,N,N,S,101,1,13000,1,199000,2,1508000,3,962000,0,0,Unknown,FRS,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.227,15951.000000000002,244173.00000000003,1850316.0,1180374.0,0.0
1393828,657459,2,2005,4,1,29,510,41180,-1.0,N,N,S,102,4,363000,1,150000,3,1570000,2,163000,0,0,Unknown,FRS,Business,Origination,Moderate Income (50% to 80% of MFI),1.227,445401.00000000006,184050.0,1926390.0,200001.00000000003,0.0
1393829,657459,2,2005,4,1,29,510,41180,-1.0,N,N,S,103,0,0,0,0,1,595000,0,0,0,0,Unknown,FRS,Business,Origination,Middle Income (80% to 120% of MFI),1.227,0.0,0.0,730065.0,0.0,0.0
1393830,657459,2,2005,4,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Upper Income (> 120% of MFI),1.227,0.0,0.0,0.0,0.0,0.0
1393831,657459,2,2005,4,1,29,510,41180,-1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Income Not Known (0),1.227,0.0,0.0,0.0,0.0,0.0
1393832,657459,2,2005,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Tract not Known (NA),1.227,0.0,0.0,0.0,0.0,0.0
1401576,675332,2,2005,4,1,29,510,41180,-1.0,N,N,S,101,0,0,0,0,0,0,0,0,0,0,"SUNTRUST BANKS, INC (GA)",FRS,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.227,0.0,0.0,0.0,0.0,0.0
1401577,675332,2,2005,4,1,29,510,41180,-1.0,N,N,S,102,1,30000,0,0,0,0,0,0,0,0,"SUNTRUST BANKS, INC (GA)",FRS,Business,Origination,Moderate Income (50% to 80% of MFI),1.227,36810.0,0.0,0.0,0.0,0.0
1401578,675332,2,2005,4,1,29,510,41180,-1.0,N,N,S,103,0,0,0,0,0,0,0,0,0,0,"SUNTRUST BANKS, INC (GA)",FRS,Business,Origination,Middle Income (80% to 120% of MFI),1.227,0.0,0.0,0.0,0.0,0.0
1401579,675332,2,2005,4,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,"SUNTRUST BANKS, INC (GA)",FRS,Business,Origination,Upper Income (> 120% of MFI),1.227,0.0,0.0,0.0,0.0,0.0
