rownumber,respondentID,agency_code,activity_year,state,county,msa,census_tract,assessment_area_number,partial_county_indicator,split_county_indicator,population_classification,income_group,loan_indicator
2197344,28178,3,2006,24,510,12580.0,2703.02,19.0,N,N,L,9,N
2197345,28178,3,2006,24,510,12580.0,2704.02,19.0,N,N,L,9,N
2197346,28178,3,2006,24,510,12580.0,2705.01,19.0,N,N,L,9,N
2197347,28178,3,2006,24,510,12580.0,2707.03,19.0,N,N,L,9,N
2197348,28178,3,2006,24,510,12580.0,2709.02,19.0,N,N,L,9,N
2197349,28178,3,2006,24,510,12580.0,2720.02,19.0,N,N,L,9,N
2197350,28178,3,2006,24,510,12580.0,101.0,19.0,N,N,L,10,N
2197351,28178,3,2006,24,510,12580.0,1401.0,19.0,N,N,L,10,N
2197352,28178,3,2006,24,510,12580.0,2703.01,19.0,N,N,L,10,N
2197353,28178,3,2006,24,510,12580.0,2705.02,19.0,N,N,L,10,N
2197354,28178,3,2006,24,510,12580.0,2706.0,19.0,N,N,L,10,N
2197355,28178,3,2006,24,510,12580.0,2709.03,19.0,N,N,L,10,N
2197356,28178,3,2006,24,510,12580.0,902.0,19.0,N,N,L,11,N
2197357,28178,3,2006,24,510,12580.0,2403.0,19.0,N,N,L,11,N
2197358,28178,3,2006,24,510,12580.0,2711.01,19.0,N,N,L,11,N
2197359,28178,3,2006,24,510,12580.0,2720.03,19.0,N,N,L,11,N
2197360,28178,3,2006,24,510,12580.0,203.0,19.0,N,N,L,12,N
2197361,28178,3,2006,24,510,12580.0,2804.01,19.0,N,N,L,12,N
2197362,28178,3,2006,24,510,12580.0,1201.0,19.0,N,N,L,13,N
2197363,28178,3,2006,24,510,12580.0,1308.05,19.0,N,N,L,13,N
2197364,28178,3,2006,24,510,12580.0,2201.0,19.0,N,N,L,13,N
2197365,28178,3,2006,24,510,12580.0,2402.0,19.0,N,N,L,13,N
2197366,28178,3,2006,24,510,12580.0,2711.02,19.0,N,N,L,13,N
2197367,28178,3,2006,24,510,12580.0,2712.0,19.0,N,N,L,13,N
2197368,28178,3,2006,24,510,12580.0,2713.0,19.0,N,N,L,13,N
2197369,28178,3,2006,24,510,12580.0,2714.0,19.0,N,N,L,13,N
2197370,28178,3,2006,24,510,12580.0,2715.01,19.0,N,N,L,13,N
2197371,28178,3,2006,24,510,12580.0,2715.03,19.0,N,N,L,13,N
2197372,28178,3,2006,24,510,12580.0,1003.0,19.0,N,N,L,14,N
2218980,31203,3,2006,24,510,12580.0,1207.0,,N,N,L,5,Y
2219537,31263,3,2006,24,510,12580.0,501.0,1.0,N,N,L,2,N
2219538,31263,3,2006,24,510,12580.0,2606.04,1.0,N,N,L,2,N
2219539,31263,3,2006,24,510,12580.0,605.0,1.0,N,N,L,3,N
2219540,31263,3,2006,24,510,12580.0,704.0,1.0,N,N,L,3,N
2219541,31263,3,2006,24,510,12580.0,802.0,1.0,N,N,L,3,N
2219542,31263,3,2006,24,510,12580.0,808.0,1.0,N,N,L,3,N
2219543,31263,3,2006,24,510,12580.0,904.0,1.0,N,N,L,3,N
2219544,31263,3,2006,24,510,12580.0,1402.0,1.0,N,N,L,3,N
2219545,31263,3,2006,24,510,12580.0,1702.0,1.0,N,N,L,3,N
2219546,31263,3,2006,24,510,12580.0,1801.0,1.0,N,N,L,3,N
2219547,31263,3,2006,24,510,12580.0,2502.04,1.0,N,N,L,3,N
2219548,31263,3,2006,24,510,12580.0,2503.02,1.0,N,N,L,3,N
2219549,31263,3,2006,24,510,12580.0,2603.03,1.0,N,N,L,3,N
2219550,31263,3,2006,24,510,12580.0,301.0,1.0,N,N,L,4,N
2219551,31263,3,2006,24,510,12580.0,603.0,1.0,N,N,L,4,N
2219552,31263,3,2006,24,510,12580.0,703.0,1.0,N,N,L,4,N
2219553,31263,3,2006,24,510,12580.0,804.0,1.0,N,N,L,4,N
2219554,31263,3,2006,24,510,12580.0,807.0,1.0,N,N,L,4,N
2219555,31263,3,2006,24,510,12580.0,909.0,1.0,N,N,L,4,N
2219556,31263,3,2006,24,510,12580.0,1002.0,1.0,N,N,L,4,N
2219557,31263,3,2006,24,510,12580.0,1204.0,1.0,N,N,L,4,N
2219558,31263,3,2006,24,510,12580.0,1205.0,1.0,N,N,L,4,N
2219559,31263,3,2006,24,510,12580.0,1301.0,1.0,N,N,L,4,N
2219560,31263,3,2006,24,510,12580.0,1303.0,1.0,N,N,L,4,N
2219561,31263,3,2006,24,510,12580.0,1501.0,1.0,N,N,L,4,N
2219562,31263,3,2006,24,510,12580.0,1513.0,1.0,N,N,L,4,N
2219563,31263,3,2006,24,510,12580.0,1601.0,1.0,N,N,L,4,N
2219564,31263,3,2006,24,510,12580.0,1603.0,1.0,N,N,L,4,N
2219565,31263,3,2006,24,510,12580.0,1604.0,1.0,N,N,L,4,N
2219566,31263,3,2006,24,510,12580.0,1701.0,1.0,N,N,L,4,N
2219567,31263,3,2006,24,510,12580.0,1703.0,1.0,N,N,L,4,N
2219568,31263,3,2006,24,510,12580.0,1901.0,1.0,N,N,L,4,N
2219569,31263,3,2006,24,510,12580.0,1903.0,1.0,N,N,L,4,N
2219570,31263,3,2006,24,510,12580.0,2003.0,1.0,N,N,L,4,N
2219571,31263,3,2006,24,510,12580.0,2004.0,1.0,N,N,L,4,N
2219572,31263,3,2006,24,510,12580.0,2502.03,1.0,N,N,L,4,N
2219573,31263,3,2006,24,510,12580.0,2502.07,1.0,N,N,L,4,N
2219574,31263,3,2006,24,510,12580.0,2504.02,1.0,N,N,L,4,N
2219575,31263,3,2006,24,510,12580.0,2707.01,1.0,N,N,L,4,N
2219576,31263,3,2006,24,510,12580.0,2804.04,1.0,N,N,L,4,N
2219577,31263,3,2006,24,510,12580.0,602.0,1.0,N,N,L,5,N
2219578,31263,3,2006,24,510,12580.0,604.0,1.0,N,N,L,5,N
2219579,31263,3,2006,24,510,12580.0,701.0,1.0,N,N,L,5,N
2219580,31263,3,2006,24,510,12580.0,702.0,1.0,N,N,L,5,N
2219581,31263,3,2006,24,510,12580.0,803.01,1.0,N,N,L,5,N
2219582,31263,3,2006,24,510,12580.0,805.0,1.0,N,N,L,5,N
2219583,31263,3,2006,24,510,12580.0,806.0,1.0,N,N,L,5,N
2219584,31263,3,2006,24,510,12580.0,905.0,1.0,N,N,L,5,N
2219585,31263,3,2006,24,510,12580.0,907.0,1.0,N,N,L,5,N
2219586,31263,3,2006,24,510,12580.0,1001.0,1.0,N,N,L,5,N
2219587,31263,3,2006,24,510,12580.0,1207.0,1.0,N,N,L,5,N
2219588,31263,3,2006,24,510,12580.0,1302.0,1.0,N,N,L,5,N
2219589,31263,3,2006,24,510,12580.0,1304.0,1.0,N,N,L,5,N
2219590,31263,3,2006,24,510,12580.0,1403.0,1.0,N,N,L,5,N
2219591,31263,3,2006,24,510,12580.0,1502.0,1.0,N,N,L,5,N
2219592,31263,3,2006,24,510,12580.0,1504.0,1.0,N,N,L,5,N
2219593,31263,3,2006,24,510,12580.0,1506.0,1.0,N,N,L,5,N
2219594,31263,3,2006,24,510,12580.0,1512.0,1.0,N,N,L,5,N
2219595,31263,3,2006,24,510,12580.0,1602.0,1.0,N,N,L,5,N
2219596,31263,3,2006,24,510,12580.0,1605.0,1.0,N,N,L,5,N
2219597,31263,3,2006,24,510,12580.0,1606.0,1.0,N,N,L,5,N
2219598,31263,3,2006,24,510,12580.0,1803.0,1.0,N,N,L,5,N
2219599,31263,3,2006,24,510,12580.0,2005.0,1.0,N,N,L,5,N
2219600,31263,3,2006,24,510,12580.0,2101.0,1.0,N,N,L,5,N
2219601,31263,3,2006,24,510,12580.0,2102.0,1.0,N,N,L,5,N
2219602,31263,3,2006,24,510,12580.0,2503.01,1.0,N,N,L,5,N
2219603,31263,3,2006,24,510,12580.0,2505.0,1.0,N,N,L,5,N
2219604,31263,3,2006,24,510,12580.0,2604.02,1.0,N,N,L,5,N
2219605,31263,3,2006,24,510,12580.0,2607.0,1.0,N,N,L,5,N
2219606,31263,3,2006,24,510,12580.0,2610.0,1.0,N,N,L,5,N
2219607,31263,3,2006,24,510,12580.0,2716.0,1.0,N,N,L,5,N
2219608,31263,3,2006,24,510,12580.0,2718.01,1.0,N,N,L,5,N
2219609,31263,3,2006,24,510,12580.0,2718.02,1.0,N,N,L,5,N
2219610,31263,3,2006,24,510,12580.0,2803.01,1.0,N,N,L,5,N
2219611,31263,3,2006,24,510,12580.0,601.0,1.0,N,N,L,6,N
2219612,31263,3,2006,24,510,12580.0,801.02,1.0,N,N,L,6,N
2219613,31263,3,2006,24,510,12580.0,803.02,1.0,N,N,L,6,N
2219614,31263,3,2006,24,510,12580.0,906.0,1.0,N,N,L,6,N
2219615,31263,3,2006,24,510,12580.0,908.0,1.0,N,N,L,6,N
2219616,31263,3,2006,24,510,12580.0,1004.0,1.0,N,N,L,6,N
2219617,31263,3,2006,24,510,12580.0,1203.0,1.0,N,N,L,6,N
2219618,31263,3,2006,24,510,12580.0,1308.04,1.0,N,N,L,6,N
2219619,31263,3,2006,24,510,12580.0,1503.0,1.0,N,N,L,6,N
2219620,31263,3,2006,24,510,12580.0,1505.0,1.0,N,N,L,6,N
2219621,31263,3,2006,24,510,12580.0,1508.0,1.0,N,N,L,6,N
2219622,31263,3,2006,24,510,12580.0,1510.0,1.0,N,N,L,6,N
2219623,31263,3,2006,24,510,12580.0,1607.0,1.0,N,N,L,6,N
2219624,31263,3,2006,24,510,12580.0,1608.02,1.0,N,N,L,6,N
2219625,31263,3,2006,24,510,12580.0,1902.0,1.0,N,N,L,6,N
2219626,31263,3,2006,24,510,12580.0,2001.0,1.0,N,N,L,6,N
2219627,31263,3,2006,24,510,12580.0,2002.0,1.0,N,N,L,6,N
2219628,31263,3,2006,24,510,12580.0,2006.0,1.0,N,N,L,6,Y
2219629,31263,3,2006,24,510,12580.0,2007.01,1.0,N,N,L,6,N
2219630,31263,3,2006,24,510,12580.0,2008.0,1.0,N,N,L,6,N
2219631,31263,3,2006,24,510,12580.0,2303.0,1.0,N,N,L,6,N
2219632,31263,3,2006,24,510,12580.0,2602.02,1.0,N,N,L,6,N
2219633,31263,3,2006,24,510,12580.0,2604.01,1.0,N,N,L,6,N
2219634,31263,3,2006,24,510,12580.0,2604.04,1.0,N,N,L,6,N
2219635,31263,3,2006,24,510,12580.0,2608.0,1.0,N,N,L,6,N
2219636,31263,3,2006,24,510,12580.0,2611.0,1.0,N,N,L,6,N
2219637,31263,3,2006,24,510,12580.0,2707.02,1.0,N,N,L,6,N
2219638,31263,3,2006,24,510,12580.0,2710.01,1.0,N,N,L,6,N
2219639,31263,3,2006,24,510,12580.0,2717.0,1.0,N,N,L,6,N
2219640,31263,3,2006,24,510,12580.0,2803.02,1.0,N,N,L,6,N
2219641,31263,3,2006,24,510,12580.0,102.0,1.0,N,N,L,7,N
2219642,31263,3,2006,24,510,12580.0,103.0,1.0,N,N,L,7,N
2219643,31263,3,2006,24,510,12580.0,105.0,1.0,N,N,L,7,N
2219644,31263,3,2006,24,510,12580.0,201.0,1.0,N,N,L,7,N
2219645,31263,3,2006,24,510,12580.0,901.0,1.0,N,N,L,7,N
2219646,31263,3,2006,24,510,12580.0,903.0,1.0,N,N,L,7,N
2219647,31263,3,2006,24,510,12580.0,1206.0,1.0,N,N,L,7,N
2219648,31263,3,2006,24,510,12580.0,1308.06,1.0,N,N,L,7,N
2219649,31263,3,2006,24,510,12580.0,1507.01,1.0,N,N,L,7,N
2219650,31263,3,2006,24,510,12580.0,1509.0,1.0,N,N,L,7,N
2219651,31263,3,2006,24,510,12580.0,1608.01,1.0,N,N,L,7,N
2219652,31263,3,2006,24,510,12580.0,1802.0,1.0,N,N,L,7,N
2219653,31263,3,2006,24,510,12580.0,2007.02,1.0,N,N,L,7,N
2219654,31263,3,2006,24,510,12580.0,2301.0,1.0,N,N,L,7,N
2219655,31263,3,2006,24,510,12580.0,2501.01,1.0,N,N,L,7,N
2219656,31263,3,2006,24,510,12580.0,2501.02,1.0,N,N,L,7,N
2219657,31263,3,2006,24,510,12580.0,2502.05,1.0,N,N,L,7,N
2219658,31263,3,2006,24,510,12580.0,2503.03,1.0,N,N,L,7,N
2219659,31263,3,2006,24,510,12580.0,2504.01,1.0,N,N,L,7,N
2219660,31263,3,2006,24,510,12580.0,2506.0,1.0,N,N,L,7,N
2219661,31263,3,2006,24,510,12580.0,2602.01,1.0,N,N,L,7,N
2219662,31263,3,2006,24,510,12580.0,2603.01,1.0,N,N,L,7,N
2219663,31263,3,2006,24,510,12580.0,2603.02,1.0,N,N,L,7,N
2219664,31263,3,2006,24,510,12580.0,2604.03,1.0,N,N,L,7,N
2219665,31263,3,2006,24,510,12580.0,2605.01,1.0,N,N,L,7,N
2219666,31263,3,2006,24,510,12580.0,2606.05,1.0,N,N,L,7,N
2219667,31263,3,2006,24,510,12580.0,2708.05,1.0,N,N,L,7,N
2219668,31263,3,2006,24,510,12580.0,2709.01,1.0,N,N,L,7,N
2219669,31263,3,2006,24,510,12580.0,2710.02,1.0,N,N,L,7,N
2219670,31263,3,2006,24,510,12580.0,2720.01,1.0,N,N,L,7,N
2219671,31263,3,2006,24,510,12580.0,2801.01,1.0,N,N,L,7,N
2219672,31263,3,2006,24,510,12580.0,2801.02,1.0,N,N,L,7,N
2219673,31263,3,2006,24,510,12580.0,104.0,1.0,N,N,L,8,Y
2219674,31263,3,2006,24,510,12580.0,202.0,1.0,N,N,L,8,N
2219675,31263,3,2006,24,510,12580.0,401.0,1.0,N,N,L,8,N
2219676,31263,3,2006,24,510,12580.0,402.0,1.0,N,N,L,8,N
2219677,31263,3,2006,24,510,12580.0,801.01,1.0,N,N,L,8,N
2219678,31263,3,2006,24,510,12580.0,1202.0,1.0,N,N,L,8,N
2219679,31263,3,2006,24,510,12580.0,1306.0,1.0,N,N,L,8,Y
2219680,31263,3,2006,24,510,12580.0,1308.03,1.0,N,N,L,8,N
2219681,31263,3,2006,24,510,12580.0,1507.02,1.0,N,N,L,8,N
2219682,31263,3,2006,24,510,12580.0,1511.0,1.0,N,N,L,8,N
2219683,31263,3,2006,24,510,12580.0,2404.0,1.0,N,N,L,8,N
2219684,31263,3,2006,24,510,12580.0,2501.03,1.0,N,N,L,8,N
2219685,31263,3,2006,24,510,12580.0,2502.06,1.0,N,N,L,8,Y
2219686,31263,3,2006,24,510,12580.0,2601.01,1.0,N,N,L,8,N
2219687,31263,3,2006,24,510,12580.0,2602.03,1.0,N,N,L,8,N
2219688,31263,3,2006,24,510,12580.0,2704.01,1.0,N,N,L,8,Y
2219689,31263,3,2006,24,510,12580.0,2708.01,1.0,N,N,L,8,N
2219690,31263,3,2006,24,510,12580.0,2708.02,1.0,N,N,L,8,N
2219691,31263,3,2006,24,510,12580.0,2708.03,1.0,N,N,L,8,N
2219692,31263,3,2006,24,510,12580.0,2708.04,1.0,N,N,L,8,N
2219693,31263,3,2006,24,510,12580.0,2719.0,1.0,N,N,L,8,Y
2219694,31263,3,2006,24,510,12580.0,2802.0,1.0,N,N,L,8,N
2219695,31263,3,2006,24,510,12580.0,2804.02,1.0,N,N,L,8,N
2219696,31263,3,2006,24,510,12580.0,2804.03,1.0,N,N,L,8,N
2219697,31263,3,2006,24,510,12580.0,302.0,1.0,N,N,L,9,N
2219698,31263,3,2006,24,510,12580.0,1101.0,1.0,N,N,L,9,N
2219699,31263,3,2006,24,510,12580.0,1102.0,1.0,N,N,L,9,Y
2219700,31263,3,2006,24,510,12580.0,1307.0,1.0,N,N,L,9,Y
2219701,31263,3,2006,24,510,12580.0,2302.0,1.0,N,N,L,9,N
2219702,31263,3,2006,24,510,12580.0,2401.0,1.0,N,N,L,9,Y
2219703,31263,3,2006,24,510,12580.0,2601.02,1.0,N,N,L,9,N
2219704,31263,3,2006,24,510,12580.0,2609.0,1.0,N,N,L,9,N
2219705,31263,3,2006,24,510,12580.0,2701.01,1.0,N,N,L,9,N
2219706,31263,3,2006,24,510,12580.0,2701.02,1.0,N,N,L,9,N
2219707,31263,3,2006,24,510,12580.0,2702.0,1.0,N,N,L,9,Y
2219708,31263,3,2006,24,510,12580.0,2703.02,1.0,N,N,L,9,N
2219709,31263,3,2006,24,510,12580.0,2704.02,1.0,N,N,L,9,N
2219710,31263,3,2006,24,510,12580.0,2705.01,1.0,N,N,L,9,N
2219711,31263,3,2006,24,510,12580.0,2707.03,1.0,N,N,L,9,N
2219712,31263,3,2006,24,510,12580.0,2709.02,1.0,N,N,L,9,N
2219713,31263,3,2006,24,510,12580.0,2720.02,1.0,N,N,L,9,Y
2219714,31263,3,2006,24,510,12580.0,101.0,1.0,N,N,L,10,N
2219715,31263,3,2006,24,510,12580.0,1401.0,1.0,N,N,L,10,N
2219716,31263,3,2006,24,510,12580.0,2703.01,1.0,N,N,L,10,N
2219717,31263,3,2006,24,510,12580.0,2705.02,1.0,N,N,L,10,N
2219718,31263,3,2006,24,510,12580.0,2706.0,1.0,N,N,L,10,N
2219719,31263,3,2006,24,510,12580.0,2709.03,1.0,N,N,L,10,N
2219720,31263,3,2006,24,510,12580.0,902.0,1.0,N,N,L,11,N
2219721,31263,3,2006,24,510,12580.0,2403.0,1.0,N,N,L,11,N
2219722,31263,3,2006,24,510,12580.0,2711.01,1.0,N,N,L,11,N
2219723,31263,3,2006,24,510,12580.0,2720.03,1.0,N,N,L,11,N
2219724,31263,3,2006,24,510,12580.0,203.0,1.0,N,N,L,12,Y
2219725,31263,3,2006,24,510,12580.0,2804.01,1.0,N,N,L,12,N
2219726,31263,3,2006,24,510,12580.0,1201.0,1.0,N,N,L,13,Y
2219727,31263,3,2006,24,510,12580.0,1308.05,1.0,N,N,L,13,N
2219728,31263,3,2006,24,510,12580.0,2201.0,1.0,N,N,L,13,N
2219729,31263,3,2006,24,510,12580.0,2402.0,1.0,N,N,L,13,N
2219730,31263,3,2006,24,510,12580.0,2711.02,1.0,N,N,L,13,N
2219731,31263,3,2006,24,510,12580.0,2712.0,1.0,N,N,L,13,N
2219732,31263,3,2006,24,510,12580.0,2713.0,1.0,N,N,L,13,N
2219733,31263,3,2006,24,510,12580.0,2714.0,1.0,N,N,L,13,N
2219734,31263,3,2006,24,510,12580.0,2715.01,1.0,N,N,L,13,N
2219735,31263,3,2006,24,510,12580.0,2715.03,1.0,N,N,L,13,N
2219736,31263,3,2006,24,510,12580.0,1003.0,1.0,N,N,L,14,N
2220669,31286,3,2006,24,510,12580.0,501.0,1.0,N,N,L,2,N
2220670,31286,3,2006,24,510,12580.0,2606.04,1.0,N,N,L,2,N
2220671,31286,3,2006,24,510,12580.0,605.0,1.0,N,N,L,3,N
2220672,31286,3,2006,24,510,12580.0,704.0,1.0,N,N,L,3,N
2220673,31286,3,2006,24,510,12580.0,802.0,1.0,N,N,L,3,N
2220674,31286,3,2006,24,510,12580.0,808.0,1.0,N,N,L,3,N
2220675,31286,3,2006,24,510,12580.0,904.0,1.0,N,N,L,3,N
2220676,31286,3,2006,24,510,12580.0,1402.0,1.0,N,N,L,3,N
2220677,31286,3,2006,24,510,12580.0,1702.0,1.0,N,N,L,3,N
2220678,31286,3,2006,24,510,12580.0,1801.0,1.0,N,N,L,3,N
2220679,31286,3,2006,24,510,12580.0,2502.04,1.0,N,N,L,3,N
2220680,31286,3,2006,24,510,12580.0,2503.02,1.0,N,N,L,3,N
2220681,31286,3,2006,24,510,12580.0,2603.03,1.0,N,N,L,3,Y
2220682,31286,3,2006,24,510,12580.0,301.0,1.0,N,N,L,4,Y
2220683,31286,3,2006,24,510,12580.0,603.0,1.0,N,N,L,4,N
2220684,31286,3,2006,24,510,12580.0,703.0,1.0,N,N,L,4,N
2220685,31286,3,2006,24,510,12580.0,804.0,1.0,N,N,L,4,N
2220686,31286,3,2006,24,510,12580.0,807.0,1.0,N,N,L,4,N
2220687,31286,3,2006,24,510,12580.0,909.0,1.0,N,N,L,4,N
2220688,31286,3,2006,24,510,12580.0,1002.0,1.0,N,N,L,4,N
2220689,31286,3,2006,24,510,12580.0,1204.0,1.0,N,N,L,4,N
2220690,31286,3,2006,24,510,12580.0,1205.0,1.0,N,N,L,4,N
2220691,31286,3,2006,24,510,12580.0,1301.0,1.0,N,N,L,4,N
2220692,31286,3,2006,24,510,12580.0,1303.0,1.0,N,N,L,4,N
2220693,31286,3,2006,24,510,12580.0,1501.0,1.0,N,N,L,4,N
2220694,31286,3,2006,24,510,12580.0,1513.0,1.0,N,N,L,4,N
2220695,31286,3,2006,24,510,12580.0,1601.0,1.0,N,N,L,4,N
2220696,31286,3,2006,24,510,12580.0,1603.0,1.0,N,N,L,4,N
2220697,31286,3,2006,24,510,12580.0,1604.0,1.0,N,N,L,4,N
2220698,31286,3,2006,24,510,12580.0,1701.0,1.0,N,N,L,4,Y
2220699,31286,3,2006,24,510,12580.0,1703.0,1.0,N,N,L,4,N
2220700,31286,3,2006,24,510,12580.0,1901.0,1.0,N,N,L,4,N
2220701,31286,3,2006,24,510,12580.0,1903.0,1.0,N,N,L,4,N
2220702,31286,3,2006,24,510,12580.0,2003.0,1.0,N,N,L,4,N
2220703,31286,3,2006,24,510,12580.0,2004.0,1.0,N,N,L,4,N
2220704,31286,3,2006,24,510,12580.0,2502.03,1.0,N,N,L,4,N
2220705,31286,3,2006,24,510,12580.0,2502.07,1.0,N,N,L,4,N
2220706,31286,3,2006,24,510,12580.0,2504.02,1.0,N,N,L,4,N
2220707,31286,3,2006,24,510,12580.0,2707.01,1.0,N,N,L,4,N
2220708,31286,3,2006,24,510,12580.0,2804.04,1.0,N,N,L,4,N
2220709,31286,3,2006,24,510,12580.0,602.0,1.0,N,N,L,5,N
2220710,31286,3,2006,24,510,12580.0,604.0,1.0,N,N,L,5,N
2220711,31286,3,2006,24,510,12580.0,701.0,1.0,N,N,L,5,N
2220712,31286,3,2006,24,510,12580.0,702.0,1.0,N,N,L,5,N
2220713,31286,3,2006,24,510,12580.0,803.01,1.0,N,N,L,5,N
2220714,31286,3,2006,24,510,12580.0,805.0,1.0,N,N,L,5,N
2220715,31286,3,2006,24,510,12580.0,806.0,1.0,N,N,L,5,N
2220716,31286,3,2006,24,510,12580.0,905.0,1.0,N,N,L,5,N
2220717,31286,3,2006,24,510,12580.0,907.0,1.0,N,N,L,5,N
2220718,31286,3,2006,24,510,12580.0,1001.0,1.0,N,N,L,5,N
2220719,31286,3,2006,24,510,12580.0,1207.0,1.0,N,N,L,5,N
2220720,31286,3,2006,24,510,12580.0,1302.0,1.0,N,N,L,5,N
2220721,31286,3,2006,24,510,12580.0,1304.0,1.0,N,N,L,5,N
2220722,31286,3,2006,24,510,12580.0,1403.0,1.0,N,N,L,5,N
2220723,31286,3,2006,24,510,12580.0,1502.0,1.0,N,N,L,5,N
2220724,31286,3,2006,24,510,12580.0,1504.0,1.0,N,N,L,5,N
2220725,31286,3,2006,24,510,12580.0,1506.0,1.0,N,N,L,5,N
2220726,31286,3,2006,24,510,12580.0,1512.0,1.0,N,N,L,5,N
2220727,31286,3,2006,24,510,12580.0,1602.0,1.0,N,N,L,5,N
2220728,31286,3,2006,24,510,12580.0,1605.0,1.0,N,N,L,5,N
2220729,31286,3,2006,24,510,12580.0,1606.0,1.0,N,N,L,5,N
2220730,31286,3,2006,24,510,12580.0,1803.0,1.0,N,N,L,5,N
2220731,31286,3,2006,24,510,12580.0,2005.0,1.0,N,N,L,5,N
2220732,31286,3,2006,24,510,12580.0,2101.0,1.0,N,N,L,5,Y
2220733,31286,3,2006,24,510,12580.0,2102.0,1.0,N,N,L,5,N
2220734,31286,3,2006,24,510,12580.0,2503.01,1.0,N,N,L,5,N
2220735,31286,3,2006,24,510,12580.0,2505.0,1.0,N,N,L,5,N
2220736,31286,3,2006,24,510,12580.0,2604.02,1.0,N,N,L,5,N
2220737,31286,3,2006,24,510,12580.0,2607.0,1.0,N,N,L,5,N
2220738,31286,3,2006,24,510,12580.0,2610.0,1.0,N,N,L,5,Y
2220739,31286,3,2006,24,510,12580.0,2716.0,1.0,N,N,L,5,N
2220740,31286,3,2006,24,510,12580.0,2718.01,1.0,N,N,L,5,Y
2220741,31286,3,2006,24,510,12580.0,2718.02,1.0,N,N,L,5,N
2220742,31286,3,2006,24,510,12580.0,2803.01,1.0,N,N,L,5,N
2220743,31286,3,2006,24,510,12580.0,601.0,1.0,N,N,L,6,N
2220744,31286,3,2006,24,510,12580.0,801.02,1.0,N,N,L,6,N
2220745,31286,3,2006,24,510,12580.0,803.02,1.0,N,N,L,6,N
2220746,31286,3,2006,24,510,12580.0,906.0,1.0,N,N,L,6,N
2220747,31286,3,2006,24,510,12580.0,908.0,1.0,N,N,L,6,N
2220748,31286,3,2006,24,510,12580.0,1004.0,1.0,N,N,L,6,N
2220749,31286,3,2006,24,510,12580.0,1203.0,1.0,N,N,L,6,N
2220750,31286,3,2006,24,510,12580.0,1308.04,1.0,N,N,L,6,N
2220751,31286,3,2006,24,510,12580.0,1503.0,1.0,N,N,L,6,N
2220752,31286,3,2006,24,510,12580.0,1505.0,1.0,N,N,L,6,N
2220753,31286,3,2006,24,510,12580.0,1508.0,1.0,N,N,L,6,N
2220754,31286,3,2006,24,510,12580.0,1510.0,1.0,N,N,L,6,N
2220755,31286,3,2006,24,510,12580.0,1607.0,1.0,N,N,L,6,N
2220756,31286,3,2006,24,510,12580.0,1608.02,1.0,N,N,L,6,N
2220757,31286,3,2006,24,510,12580.0,1902.0,1.0,N,N,L,6,N
2220758,31286,3,2006,24,510,12580.0,2001.0,1.0,N,N,L,6,N
2220759,31286,3,2006,24,510,12580.0,2002.0,1.0,N,N,L,6,N
2220760,31286,3,2006,24,510,12580.0,2006.0,1.0,N,N,L,6,N
2220761,31286,3,2006,24,510,12580.0,2007.01,1.0,N,N,L,6,N
2220762,31286,3,2006,24,510,12580.0,2008.0,1.0,N,N,L,6,N
2220763,31286,3,2006,24,510,12580.0,2303.0,1.0,N,N,L,6,N
2220764,31286,3,2006,24,510,12580.0,2602.02,1.0,N,N,L,6,N
2220765,31286,3,2006,24,510,12580.0,2604.01,1.0,N,N,L,6,N
2220766,31286,3,2006,24,510,12580.0,2604.04,1.0,N,N,L,6,Y
2220767,31286,3,2006,24,510,12580.0,2608.0,1.0,N,N,L,6,N
2220768,31286,3,2006,24,510,12580.0,2611.0,1.0,N,N,L,6,N
2220769,31286,3,2006,24,510,12580.0,2707.02,1.0,N,N,L,6,N
2220770,31286,3,2006,24,510,12580.0,2710.01,1.0,N,N,L,6,N
2220771,31286,3,2006,24,510,12580.0,2717.0,1.0,N,N,L,6,N
2220772,31286,3,2006,24,510,12580.0,2803.02,1.0,N,N,L,6,N
2220773,31286,3,2006,24,510,12580.0,102.0,1.0,N,N,L,7,N
2220774,31286,3,2006,24,510,12580.0,103.0,1.0,N,N,L,7,N
2220775,31286,3,2006,24,510,12580.0,105.0,1.0,N,N,L,7,N
2220776,31286,3,2006,24,510,12580.0,201.0,1.0,N,N,L,7,N
2220777,31286,3,2006,24,510,12580.0,901.0,1.0,N,N,L,7,N
2220778,31286,3,2006,24,510,12580.0,903.0,1.0,N,N,L,7,N
2220779,31286,3,2006,24,510,12580.0,1206.0,1.0,N,N,L,7,Y
2220780,31286,3,2006,24,510,12580.0,1308.06,1.0,N,N,L,7,N
2220781,31286,3,2006,24,510,12580.0,1507.01,1.0,N,N,L,7,N
2220782,31286,3,2006,24,510,12580.0,1509.0,1.0,N,N,L,7,N
2220783,31286,3,2006,24,510,12580.0,1608.01,1.0,N,N,L,7,N
2220784,31286,3,2006,24,510,12580.0,1802.0,1.0,N,N,L,7,N
2220785,31286,3,2006,24,510,12580.0,2007.02,1.0,N,N,L,7,N
2220786,31286,3,2006,24,510,12580.0,2301.0,1.0,N,N,L,7,N
2220787,31286,3,2006,24,510,12580.0,2501.01,1.0,N,N,L,7,N
