rownumber,activity_year,loan_type,action_taken_type,state,county,msa,census_tract,split_county_indicator,population_classification,income_group_total,nLoans1,amtLoans1,nLoans100k,amtLoans100k,nLoans250k,amtLoans250k,nLoansToSmallest,amtLoansToSmallest
18958,2005,5,6,24,510,12580.0,1306.0,N,L,8,0,0,0,0,0,0,0,0
18959,2005,5,6,24,510,12580.0,2719.0,N,L,8,0,0,0,0,0,0,0,0
18961,2005,5,6,24,510,12580.0,1307.0,N,L,9,0,0,0,0,0,0,0,0
18962,2005,5,6,24,510,12580.0,2302.0,N,L,9,0,0,0,0,0,0,0,0
18964,2005,5,6,24,510,12580.0,2703.01,N,L,10,0,0,0,0,0,0,0,0
18965,2005,5,6,24,510,12580.0,2705.02,N,L,10,0,0,0,0,0,0,0,0
18242,2004,4,1,24,510,12580.0,501.0,N,L,2,47,368000,0,0,1,300000,19,137000
18243,2004,4,1,24,510,12580.0,2606.04,N,L,2,2,3000,0,0,0,0,1,2000
18245,2004,4,1,24,510,12580.0,605.0,N,L,3,11,139000,0,0,3,1521000,2,50000
18246,2004,4,1,24,510,12580.0,704.0,N,L,3,10,38000,0,0,1,310000,0,0
18247,2004,4,1,24,510,12580.0,802.0,N,L,3,13,59000,1,135000,2,878000,4,1013000
18248,2004,4,1,24,510,12580.0,808.0,N,L,3,15,121000,1,179000,1,278000,6,537000
18249,2004,4,1,24,510,12580.0,904.0,N,L,3,27,325000,4,805000,5,2700000,6,30000
18250,2004,4,1,24,510,12580.0,1402.0,N,L,3,20,179000,0,0,1,302000,6,127000
18251,2004,4,1,24,510,12580.0,1702.0,N,L,3,12,103000,0,0,0,0,4,42000
18252,2004,4,1,24,510,12580.0,1801.0,N,L,3,6,13000,1,150000,0,0,0,0
18253,2004,4,1,24,510,12580.0,2502.04,N,L,3,3,30000,1,148000,0,0,1,148000
18254,2004,4,1,24,510,12580.0,2503.02,N,L,3,5,13000,0,0,0,0,3,7000
18255,2004,4,1,24,510,12580.0,2603.03,N,L,3,17,114000,1,150000,4,1600000,1,2000
18257,2004,4,1,24,510,12580.0,301.0,N,L,4,52,396000,2,385000,2,1150000,14,669000
18258,2004,4,1,24,510,12580.0,603.0,N,L,4,17,104000,0,0,0,0,4,41000
18259,2004,4,1,24,510,12580.0,703.0,N,L,4,29,466000,1,143000,0,0,8,196000
18260,2004,4,1,24,510,12580.0,804.0,N,L,4,9,46000,1,218000,0,0,4,243000
18261,2004,4,1,24,510,12580.0,807.0,N,L,4,4,40000,0,0,0,0,3,39000
18262,2004,4,1,24,510,12580.0,909.0,N,L,4,10,69000,0,0,0,0,3,33000
18263,2004,4,1,24,510,12580.0,1002.0,N,L,4,15,56000,0,0,1,750000,3,14000
18264,2004,4,1,24,510,12580.0,1204.0,N,L,4,30,167000,0,0,1,300000,16,107000
18265,2004,4,1,24,510,12580.0,1205.0,N,L,4,61,587000,4,750000,1,750000,27,1059000
18266,2004,4,1,24,510,12580.0,1301.0,N,L,4,6,33000,1,250000,0,0,2,14000
18267,2004,4,1,24,510,12580.0,1303.0,N,L,4,23,236000,1,156000,0,0,7,216000
18268,2004,4,1,24,510,12580.0,1501.0,N,L,4,14,227000,1,150000,1,500000,6,239000
18269,2004,4,1,24,510,12580.0,1513.0,N,L,4,23,265000,4,665000,1,300000,4,348000
18270,2004,4,1,24,510,12580.0,1601.0,N,L,4,19,50000,0,0,0,0,8,26000
18271,2004,4,1,24,510,12580.0,1603.0,N,L,4,12,134000,0,0,1,901000,7,1017000
18272,2004,4,1,24,510,12580.0,1604.0,N,L,4,15,130000,0,0,0,0,8,115000
18273,2004,4,1,24,510,12580.0,1701.0,N,L,4,39,639000,3,422000,1,750000,12,1221000
18274,2004,4,1,24,510,12580.0,1703.0,N,L,4,9,26000,0,0,0,0,1,1000
18275,2004,4,1,24,510,12580.0,1901.0,N,L,4,18,110000,1,120000,0,0,5,62000
18276,2004,4,1,24,510,12580.0,1903.0,N,L,4,14,36000,0,0,0,0,3,14000
18277,2004,4,1,24,510,12580.0,2003.0,N,L,4,18,220000,0,0,0,0,8,150000
18278,2004,4,1,24,510,12580.0,2004.0,N,L,4,11,86000,0,0,0,0,0,0
18279,2004,4,1,24,510,12580.0,2502.03,N,L,4,15,114000,1,150000,0,0,1,3000
18280,2004,4,1,24,510,12580.0,2502.07,N,L,4,16,107000,0,0,1,300000,4,58000
18281,2004,4,1,24,510,12580.0,2504.02,N,L,4,19,215000,1,110000,0,0,7,246000
18282,2004,4,1,24,510,12580.0,2707.01,N,L,4,8,59000,0,0,0,0,1,8000
18283,2004,4,1,24,510,12580.0,2804.04,N,L,4,10,105000,0,0,0,0,7,22000
18285,2004,4,1,24,510,12580.0,602.0,N,L,5,17,67000,1,103000,0,0,5,27000
18286,2004,4,1,24,510,12580.0,604.0,N,L,5,19,229000,0,0,0,0,7,137000
18287,2004,4,1,24,510,12580.0,701.0,N,L,5,11,111000,1,176000,0,0,3,237000
18288,2004,4,1,24,510,12580.0,702.0,N,L,5,22,166000,0,0,0,0,9,126000
18289,2004,4,1,24,510,12580.0,803.01,N,L,5,10,56000,1,135000,0,0,3,151000
18290,2004,4,1,24,510,12580.0,805.0,N,L,5,4,4000,0,0,1,293000,1,293000
18291,2004,4,1,24,510,12580.0,806.0,N,L,5,11,84000,0,0,0,0,1,15000
18292,2004,4,1,24,510,12580.0,905.0,N,L,5,19,104000,0,0,0,0,7,76000
18293,2004,4,1,24,510,12580.0,907.0,N,L,5,13,56000,0,0,0,0,6,34000
18294,2004,4,1,24,510,12580.0,1001.0,N,L,5,8,48000,0,0,0,0,4,34000
18295,2004,4,1,24,510,12580.0,1207.0,N,L,5,82,1192000,4,769000,1,400000,25,759000
18296,2004,4,1,24,510,12580.0,1302.0,N,L,5,21,81000,0,0,0,0,9,36000
18297,2004,4,1,24,510,12580.0,1304.0,N,L,5,14,96000,0,0,0,0,2,20000
18298,2004,4,1,24,510,12580.0,1403.0,N,L,5,22,296000,0,0,0,0,5,163000
18299,2004,4,1,24,510,12580.0,1502.0,N,L,5,9,61000,0,0,0,0,1,2000
18300,2004,4,1,24,510,12580.0,1504.0,N,L,5,33,371000,1,250000,4,1419000,5,525000
18301,2004,4,1,24,510,12580.0,1506.0,N,L,5,26,253000,1,230000,1,750000,10,282000
18302,2004,4,1,24,510,12580.0,1512.0,N,L,5,11,25000,0,0,0,0,3,5000
18303,2004,4,1,24,510,12580.0,1602.0,N,L,5,10,25000,0,0,0,0,2,15000
18304,2004,4,1,24,510,12580.0,1605.0,N,L,5,23,128000,2,240000,3,1403000,5,1086000
18305,2004,4,1,24,510,12580.0,1606.0,N,L,5,14,32000,0,0,0,0,6,11000
18306,2004,4,1,24,510,12580.0,1803.0,N,L,5,29,265000,3,520000,1,400000,8,294000
18307,2004,4,1,24,510,12580.0,2005.0,N,L,5,29,473000,0,0,1,487000,13,279000
18308,2004,4,1,24,510,12580.0,2101.0,N,L,5,87,1074000,6,1135000,10,6558000,27,2472000
18309,2004,4,1,24,510,12580.0,2102.0,N,L,5,83,1165000,7,1359000,6,2500000,21,444000
18310,2004,4,1,24,510,12580.0,2503.01,N,L,5,38,470000,2,400000,4,1750000,6,263000
18311,2004,4,1,24,510,12580.0,2505.0,N,L,5,118,1313000,2,450000,7,4508000,28,995000
18312,2004,4,1,24,510,12580.0,2604.02,N,L,5,55,855000,3,492000,6,3791000,18,792000
18313,2004,4,1,24,510,12580.0,2607.0,N,L,5,78,1092000,4,573000,5,2374000,19,519000
18314,2004,4,1,24,510,12580.0,2610.0,N,L,5,23,213000,4,763000,0,0,10,452000
18315,2004,4,1,24,510,12580.0,2716.0,N,L,5,16,200000,0,0,1,642000,6,788000
18316,2004,4,1,24,510,12580.0,2718.01,N,L,5,58,944000,0,0,0,0,15,234000
18317,2004,4,1,24,510,12580.0,2718.02,N,L,5,27,277000,0,0,1,275000,9,444000
18318,2004,4,1,24,510,12580.0,2803.01,N,L,5,20,135000,1,159000,1,350000,5,40000
18320,2004,4,1,24,510,12580.0,601.0,N,L,6,17,74000,0,0,0,0,5,26000
18321,2004,4,1,24,510,12580.0,801.02,N,L,6,7,41000,0,0,0,0,2,15000
18322,2004,4,1,24,510,12580.0,803.02,N,L,6,7,16000,1,250000,0,0,5,254000
18323,2004,4,1,24,510,12580.0,906.0,N,L,6,12,38000,0,0,0,0,3,15000
18324,2004,4,1,24,510,12580.0,908.0,N,L,6,85,1014000,4,850000,5,3350000,18,494000
18325,2004,4,1,24,510,12580.0,1004.0,N,L,6,9,69000,1,200000,1,400000,4,48000
18326,2004,4,1,24,510,12580.0,1203.0,N,L,6,86,737000,2,260000,1,300000,29,436000
18327,2004,4,1,24,510,12580.0,1308.04,N,L,6,69,916000,7,1195000,4,1480000,24,1111000
18328,2004,4,1,24,510,12580.0,1503.0,N,L,6,16,72000,0,0,0,0,5,43000
18329,2004,4,1,24,510,12580.0,1505.0,N,L,6,47,409000,1,250000,4,2250000,12,131000
18330,2004,4,1,24,510,12580.0,1508.0,N,L,6,30,306000,2,380000,1,640000,10,926000
18331,2004,4,1,24,510,12580.0,1510.0,N,L,6,29,181000,0,0,1,628000,10,669000
18332,2004,4,1,24,510,12580.0,1607.0,N,L,6,18,83000,0,0,0,0,5,49000
18333,2004,4,1,24,510,12580.0,1608.02,N,L,6,7,22000,0,0,0,0,2,13000
18334,2004,4,1,24,510,12580.0,1902.0,N,L,6,23,129000,0,0,0,0,7,49000
18335,2004,4,1,24,510,12580.0,2001.0,N,L,6,4,109000,0,0,0,0,2,105000
18336,2004,4,1,24,510,12580.0,2002.0,N,L,6,22,116000,1,250000,4,1768000,8,758000
18337,2004,4,1,24,510,12580.0,2006.0,N,L,6,39,265000,0,0,3,1200000,5,32000
18338,2004,4,1,24,510,12580.0,2007.01,N,L,6,16,76000,0,0,0,0,7,45000
18339,2004,4,1,24,510,12580.0,2008.0,N,L,6,23,332000,0,0,1,800000,8,210000
18340,2004,4,1,24,510,12580.0,2303.0,N,L,6,27,268000,3,593000,1,500000,6,240000
18341,2004,4,1,24,510,12580.0,2602.02,N,L,6,22,124000,0,0,0,0,8,71000
18342,2004,4,1,24,510,12580.0,2604.01,N,L,6,25,202000,3,577000,1,875000,10,544000
18343,2004,4,1,24,510,12580.0,2604.04,N,L,6,148,1940000,7,1348000,16,8598000,28,1690000
18344,2004,4,1,24,510,12580.0,2608.0,N,L,6,44,485000,1,250000,0,0,10,174000
18345,2004,4,1,24,510,12580.0,2611.0,N,L,6,36,308000,0,0,0,0,10,153000
18346,2004,4,1,24,510,12580.0,2707.02,N,L,6,38,480000,1,250000,0,0,13,432000
18347,2004,4,1,24,510,12580.0,2710.01,N,L,6,7,50000,0,0,0,0,1,8000
18348,2004,4,1,24,510,12580.0,2717.0,N,L,6,33,350000,1,249000,0,0,12,175000
18349,2004,4,1,24,510,12580.0,2803.02,N,L,6,7,73000,2,214000,0,0,3,11000
18351,2004,4,1,24,510,12580.0,102.0,N,L,7,35,134000,1,155000,0,0,14,213000
18352,2004,4,1,24,510,12580.0,103.0,N,L,7,39,416000,1,250000,0,0,15,245000
18353,2004,4,1,24,510,12580.0,105.0,N,L,7,27,219000,0,0,0,0,12,133000
18354,2004,4,1,24,510,12580.0,201.0,N,L,7,21,85000,2,367000,1,285000,8,415000
18355,2004,4,1,24,510,12580.0,901.0,N,L,7,20,199000,0,0,0,0,7,138000
18356,2004,4,1,24,510,12580.0,903.0,N,L,7,31,374000,0,0,0,0,17,248000
18357,2004,4,1,24,510,12580.0,1206.0,N,L,7,152,1473000,13,2707000,8,4523000,68,5075000
18358,2004,4,1,24,510,12580.0,1308.06,N,L,7,46,873000,3,408000,7,3187000,17,629000
18359,2004,4,1,24,510,12580.0,1507.01,N,L,7,3,20000,0,0,0,0,1,15000
18360,2004,4,1,24,510,12580.0,1509.0,N,L,7,14,53000,0,0,0,0,5,30000
18361,2004,4,1,24,510,12580.0,1608.01,N,L,7,17,38000,0,0,0,0,3,8000
18362,2004,4,1,24,510,12580.0,1802.0,N,L,7,9,93000,0,0,0,0,5,61000
18363,2004,4,1,24,510,12580.0,2007.02,N,L,7,15,41000,1,107000,0,0,6,121000
18364,2004,4,1,24,510,12580.0,2301.0,N,L,7,52,847000,6,818000,8,3571000,20,2249000
18365,2004,4,1,24,510,12580.0,2501.01,N,L,7,8,9000,1,174000,0,0,1,1000
18366,2004,4,1,24,510,12580.0,2501.02,N,L,7,23,237000,0,0,0,0,1,1000
18367,2004,4,1,24,510,12580.0,2502.05,N,L,7,84,1378000,2,450000,6,3887000,18,606000
18368,2004,4,1,24,510,12580.0,2503.03,N,L,7,37,543000,3,529000,3,1655000,8,153000
18369,2004,4,1,24,510,12580.0,2504.01,N,L,7,64,525000,3,520000,2,850000,21,324000
18370,2004,4,1,24,510,12580.0,2506.0,N,L,7,37,374000,5,1113000,10,6124000,12,1419000
18371,2004,4,1,24,510,12580.0,2602.01,N,L,7,47,203000,2,443000,1,421000,14,481000
18372,2004,4,1,24,510,12580.0,2603.01,N,L,7,19,227000,0,0,1,475000,11,692000
18373,2004,4,1,24,510,12580.0,2603.02,N,L,7,16,76000,0,0,0,0,5,38000
18374,2004,4,1,24,510,12580.0,2604.03,N,L,7,15,249000,3,400000,0,0,6,125000
18375,2004,4,1,24,510,12580.0,2605.01,N,L,7,106,826000,2,346000,2,1269000,34,374000
18376,2004,4,1,24,510,12580.0,2606.05,N,L,7,254,2978000,12,2011000,8,5601000,70,2578000
18377,2004,4,1,24,510,12580.0,2708.05,N,L,7,59,306000,4,660000,1,1000000,23,486000
18378,2004,4,1,24,510,12580.0,2709.01,N,L,7,8,45000,0,0,0,0,4,35000
18379,2004,4,1,24,510,12580.0,2710.02,N,L,7,30,112000,0,0,0,0,12,77000
18380,2004,4,1,24,510,12580.0,2720.01,N,L,7,101,735000,1,215000,3,1572000,34,853000
18381,2004,4,1,24,510,12580.0,2801.01,N,L,7,163,2132000,6,1100000,4,2064000,52,550000
18382,2004,4,1,24,510,12580.0,2801.02,N,L,7,77,547000,2,399000,5,2650000,17,193000
18384,2004,4,1,24,510,12580.0,104.0,N,L,8,110,1323000,5,828000,3,1405000,44,2293000
18385,2004,4,1,24,510,12580.0,202.0,N,L,8,41,326000,1,120000,1,270000,18,473000
18386,2004,4,1,24,510,12580.0,401.0,N,L,8,788,10704000,33,6300000,45,25007000,219,10465000
18387,2004,4,1,24,510,12580.0,402.0,N,L,8,46,612000,1,150000,1,500000,12,314000
18388,2004,4,1,24,510,12580.0,801.01,N,L,8,37,211000,0,0,0,0,10,114000
18389,2004,4,1,24,510,12580.0,1202.0,N,L,8,95,1234000,2,270000,1,900000,39,1422000
18390,2004,4,1,24,510,12580.0,1306.0,N,L,8,131,1425000,3,460000,3,1420000,54,1906000
18391,2004,4,1,24,510,12580.0,1308.03,N,L,8,19,110000,0,0,0,0,4,19000
18392,2004,4,1,24,510,12580.0,1507.02,N,L,8,7,55000,0,0,0,0,0,0
18393,2004,4,1,24,510,12580.0,1511.0,N,L,8,33,202000,2,300000,0,0,10,260000
18394,2004,4,1,24,510,12580.0,2404.0,N,L,8,35,262000,0,0,1,276000,14,423000
18395,2004,4,1,24,510,12580.0,2501.03,N,L,8,119,1377000,3,495000,5,2138000,33,1028000
18396,2004,4,1,24,510,12580.0,2502.06,N,L,8,91,1131000,14,2823000,23,12166000,26,1632000
18397,2004,4,1,24,510,12580.0,2601.01,N,L,8,74,674000,1,250000,0,0,24,277000
18398,2004,4,1,24,510,12580.0,2602.03,N,L,8,21,114000,1,150000,0,0,6,23000
18399,2004,4,1,24,510,12580.0,2704.01,N,L,8,56,591000,2,400000,3,1250000,12,153000
18400,2004,4,1,24,510,12580.0,2708.01,N,L,8,68,250000,0,0,0,0,24,85000
18401,2004,4,1,24,510,12580.0,2708.02,N,L,8,19,210000,0,0,1,1000000,3,30000
18402,2004,4,1,24,510,12580.0,2708.03,N,L,8,58,676000,1,200000,1,500000,13,264000
18403,2004,4,1,24,510,12580.0,2708.04,N,L,8,26,162000,0,0,0,0,4,46000
18404,2004,4,1,24,510,12580.0,2719.0,N,L,8,72,582000,2,316000,3,1815000,30,852000
18405,2004,4,1,24,510,12580.0,2802.0,N,L,8,34,267000,0,0,1,688000,15,190000
18406,2004,4,1,24,510,12580.0,2804.02,N,L,8,4,18000,0,0,0,0,1,15000
18407,2004,4,1,24,510,12580.0,2804.03,N,L,8,42,398000,0,0,1,307000,10,434000
18409,2004,4,1,24,510,12580.0,302.0,N,L,9,328,2377000,3,503000,2,625000,27,346000
18410,2004,4,1,24,510,12580.0,1101.0,N,L,9,87,642000,4,862000,4,2017000,31,2183000
18411,2004,4,1,24,510,12580.0,1102.0,N,L,9,331,3891000,14,2879000,14,6750000,125,5757000
18412,2004,4,1,24,510,12580.0,1307.0,N,L,9,129,1288000,4,800000,3,1775000,46,951000
18413,2004,4,1,24,510,12580.0,2302.0,N,L,9,92,1020000,4,701000,5,3334000,29,2324000
18414,2004,4,1,24,510,12580.0,2401.0,N,L,9,92,1508000,3,625000,4,3350000,24,1407000
18415,2004,4,1,24,510,12580.0,2601.02,N,L,9,32,132000,2,275000,2,1300000,10,208000
18416,2004,4,1,24,510,12580.0,2609.0,N,L,9,100,668000,4,713000,6,3353000,31,1564000
18417,2004,4,1,24,510,12580.0,2701.01,N,L,9,22,127000,0,0,1,550000,9,568000
18418,2004,4,1,24,510,12580.0,2701.02,N,L,9,25,153000,1,225000,0,0,7,55000
18419,2004,4,1,24,510,12580.0,2702.0,N,L,9,51,755000,1,240000,0,0,12,453000
18420,2004,4,1,24,510,12580.0,2703.02,N,L,9,23,154000,0,0,1,310000,5,356000
18421,2004,4,1,24,510,12580.0,2704.02,N,L,9,59,491000,3,420000,4,1400000,16,271000
18422,2004,4,1,24,510,12580.0,2705.01,N,L,9,83,903000,0,0,3,1315000,32,948000
18423,2004,4,1,24,510,12580.0,2707.03,N,L,9,46,346000,2,300000,0,0,14,84000
18424,2004,4,1,24,510,12580.0,2709.02,N,L,9,23,113000,0,0,0,0,6,42000
18425,2004,4,1,24,510,12580.0,2720.02,N,L,9,77,662000,1,150000,4,1980000,28,343000
18427,2004,4,1,24,510,12580.0,101.0,N,L,10,72,991000,0,0,1,350000,31,724000
18428,2004,4,1,24,510,12580.0,1401.0,N,L,10,86,634000,1,150000,1,1000000,26,220000
18429,2004,4,1,24,510,12580.0,2703.01,N,L,10,38,261000,1,101000,0,0,7,126000
18430,2004,4,1,24,510,12580.0,2705.02,N,L,10,61,565000,1,150000,2,614000,26,1067000
18431,2004,4,1,24,510,12580.0,2706.0,N,L,10,67,748000,1,159000,0,0,21,537000
18432,2004,4,1,24,510,12580.0,2709.03,N,L,10,35,240000,0,0,2,1450000,9,50000
18434,2004,4,1,24,510,12580.0,902.0,N,L,11,30,288000,0,0,0,0,8,169000
18435,2004,4,1,24,510,12580.0,2403.0,N,L,11,43,464000,1,200000,0,0,23,469000
18436,2004,4,1,24,510,12580.0,2711.01,N,L,11,50,355000,0,0,1,500000,7,97000
18437,2004,4,1,24,510,12580.0,2720.03,N,L,11,113,835000,1,246000,0,0,46,653000
18439,2004,4,1,24,510,12580.0,203.0,N,L,12,177,1971000,13,2044000,8,5052000,70,3199000
18440,2004,4,1,24,510,12580.0,2804.01,N,L,12,38,223000,0,0,0,0,12,119000
18442,2004,4,1,24,510,12580.0,1201.0,N,L,13,69,647000,4,790000,1,400000,25,907000
18443,2004,4,1,24,510,12580.0,1308.05,N,L,13,6,32000,0,0,0,0,2,15000
18444,2004,4,1,24,510,12580.0,2201.0,N,L,13,169,1802000,4,700000,15,8751000,59,3091000
18445,2004,4,1,24,510,12580.0,2402.0,N,L,13,57,647000,4,751000,2,765000,17,1124000
18446,2004,4,1,24,510,12580.0,2711.02,N,L,13,20,173000,1,200000,1,550000,7,230000
18447,2004,4,1,24,510,12580.0,2712.0,N,L,13,146,1940000,7,1339000,8,4102000,63,4130000
18448,2004,4,1,24,510,12580.0,2713.0,N,L,13,79,851000,3,545000,1,275000,27,1046000
18449,2004,4,1,24,510,12580.0,2714.0,N,L,13,86,804000,1,150000,2,1254000,34,618000
18450,2004,4,1,24,510,12580.0,2715.01,N,L,13,105,1065000,8,1346000,7,3950000,41,2980000
18451,2004,4,1,24,510,12580.0,2715.03,N,L,13,41,714000,0,0,5,2435000,14,1729000
19556,2004,4,6,24,510,12580.0,501.0,N,L,2,1,18000,0,0,0,0,0,0
19557,2004,4,6,24,510,12580.0,2606.04,N,L,2,0,0,0,0,0,0,0,0
19559,2004,4,6,24,510,12580.0,605.0,N,L,3,0,0,0,0,0,0,0,0
19560,2004,4,6,24,510,12580.0,704.0,N,L,3,0,0,0,0,0,0,0,0
19561,2004,4,6,24,510,12580.0,802.0,N,L,3,1,14000,0,0,0,0,0,0
19562,2004,4,6,24,510,12580.0,808.0,N,L,3,0,0,0,0,0,0,0,0
19563,2004,4,6,24,510,12580.0,904.0,N,L,3,0,0,0,0,0,0,0,0
19564,2004,4,6,24,510,12580.0,1402.0,N,L,3,0,0,0,0,0,0,0,0
19565,2004,4,6,24,510,12580.0,1702.0,N,L,3,0,0,0,0,0,0,0,0
19566,2004,4,6,24,510,12580.0,1801.0,N,L,3,0,0,0,0,0,0,0,0
19567,2004,4,6,24,510,12580.0,2502.04,N,L,3,0,0,0,0,0,0,0,0
19568,2004,4,6,24,510,12580.0,2503.02,N,L,3,0,0,0,0,0,0,0,0
19569,2004,4,6,24,510,12580.0,2603.03,N,L,3,0,0,0,0,0,0,0,0
19571,2004,4,6,24,510,12580.0,301.0,N,L,4,0,0,0,0,0,0,0,0
19572,2004,4,6,24,510,12580.0,603.0,N,L,4,0,0,0,0,0,0,0,0
19573,2004,4,6,24,510,12580.0,703.0,N,L,4,0,0,0,0,0,0,0,0
19574,2004,4,6,24,510,12580.0,804.0,N,L,4,0,0,0,0,0,0,0,0
19575,2004,4,6,24,510,12580.0,807.0,N,L,4,0,0,0,0,0,0,0,0
19576,2004,4,6,24,510,12580.0,909.0,N,L,4,0,0,0,0,0,0,0,0
19577,2004,4,6,24,510,12580.0,1002.0,N,L,4,0,0,0,0,0,0,0,0
19578,2004,4,6,24,510,12580.0,1204.0,N,L,4,1,55000,0,0,0,0,0,0
19579,2004,4,6,24,510,12580.0,1205.0,N,L,4,0,0,0,0,0,0,0,0
19580,2004,4,6,24,510,12580.0,1301.0,N,L,4,0,0,0,0,0,0,0,0
19581,2004,4,6,24,510,12580.0,1303.0,N,L,4,0,0,0,0,0,0,0,0
19582,2004,4,6,24,510,12580.0,1501.0,N,L,4,1,31000,0,0,0,0,0,0
19583,2004,4,6,24,510,12580.0,1513.0,N,L,4,0,0,0,0,0,0,0,0
19584,2004,4,6,24,510,12580.0,1601.0,N,L,4,0,0,0,0,0,0,0,0
19585,2004,4,6,24,510,12580.0,1603.0,N,L,4,0,0,0,0,0,0,0,0
19586,2004,4,6,24,510,12580.0,1604.0,N,L,4,0,0,0,0,0,0,0,0
19587,2004,4,6,24,510,12580.0,1701.0,N,L,4,1,20000,0,0,0,0,0,0
19588,2004,4,6,24,510,12580.0,1703.0,N,L,4,0,0,0,0,0,0,0,0
19589,2004,4,6,24,510,12580.0,1901.0,N,L,4,0,0,0,0,0,0,0,0
19590,2004,4,6,24,510,12580.0,1903.0,N,L,4,0,0,0,0,0,0,0,0
19591,2004,4,6,24,510,12580.0,2003.0,N,L,4,0,0,0,0,0,0,0,0
19592,2004,4,6,24,510,12580.0,2004.0,N,L,4,0,0,0,0,0,0,0,0
19593,2004,4,6,24,510,12580.0,2502.03,N,L,4,0,0,0,0,0,0,0,0
19594,2004,4,6,24,510,12580.0,2502.07,N,L,4,0,0,0,0,0,0,0,0
19595,2004,4,6,24,510,12580.0,2504.02,N,L,4,0,0,0,0,0,0,0,0
19596,2004,4,6,24,510,12580.0,2707.01,N,L,4,0,0,0,0,0,0,0,0
19597,2004,4,6,24,510,12580.0,2804.04,N,L,4,0,0,0,0,0,0,0,0
19599,2004,4,6,24,510,12580.0,602.0,N,L,5,0,0,0,0,0,0,0,0
19600,2004,4,6,24,510,12580.0,604.0,N,L,5,0,0,0,0,0,0,0,0
19601,2004,4,6,24,510,12580.0,701.0,N,L,5,0,0,0,0,0,0,0,0
19602,2004,4,6,24,510,12580.0,702.0,N,L,5,0,0,0,0,0,0,0,0
19603,2004,4,6,24,510,12580.0,803.01,N,L,5,0,0,0,0,0,0,0,0
19604,2004,4,6,24,510,12580.0,805.0,N,L,5,0,0,0,0,0,0,0,0
19605,2004,4,6,24,510,12580.0,806.0,N,L,5,1,5000,0,0,0,0,0,0
19606,2004,4,6,24,510,12580.0,905.0,N,L,5,0,0,0,0,0,0,0,0
19607,2004,4,6,24,510,12580.0,907.0,N,L,5,0,0,0,0,0,0,0,0
19608,2004,4,6,24,510,12580.0,1001.0,N,L,5,0,0,0,0,0,0,0,0
19609,2004,4,6,24,510,12580.0,1207.0,N,L,5,0,0,0,0,0,0,0,0
19610,2004,4,6,24,510,12580.0,1302.0,N,L,5,0,0,0,0,0,0,0,0
19611,2004,4,6,24,510,12580.0,1304.0,N,L,5,1,52000,0,0,0,0,0,0
19612,2004,4,6,24,510,12580.0,1403.0,N,L,5,0,0,0,0,0,0,0,0
19613,2004,4,6,24,510,12580.0,1502.0,N,L,5,0,0,0,0,0,0,0,0
19614,2004,4,6,24,510,12580.0,1504.0,N,L,5,1,17000,0,0,0,0,0,0
19615,2004,4,6,24,510,12580.0,1506.0,N,L,5,0,0,0,0,0,0,0,0
19616,2004,4,6,24,510,12580.0,1512.0,N,L,5,0,0,0,0,0,0,0,0
19617,2004,4,6,24,510,12580.0,1602.0,N,L,5,0,0,0,0,0,0,0,0
19618,2004,4,6,24,510,12580.0,1605.0,N,L,5,0,0,0,0,0,0,0,0
19619,2004,4,6,24,510,12580.0,1606.0,N,L,5,0,0,0,0,0,0,0,0
19620,2004,4,6,24,510,12580.0,1803.0,N,L,5,0,0,0,0,0,0,0,0
19621,2004,4,6,24,510,12580.0,2005.0,N,L,5,0,0,0,0,0,0,0,0
19622,2004,4,6,24,510,12580.0,2101.0,N,L,5,0,0,0,0,0,0,0,0
19623,2004,4,6,24,510,12580.0,2102.0,N,L,5,0,0,0,0,0,0,0,0
19624,2004,4,6,24,510,12580.0,2503.01,N,L,5,0,0,0,0,0,0,0,0
19625,2004,4,6,24,510,12580.0,2505.0,N,L,5,0,0,0,0,0,0,0,0
19626,2004,4,6,24,510,12580.0,2604.02,N,L,5,0,0,0,0,0,0,0,0
19627,2004,4,6,24,510,12580.0,2607.0,N,L,5,0,0,0,0,0,0,0,0
19628,2004,4,6,24,510,12580.0,2610.0,N,L,5,0,0,0,0,0,0,0,0
19629,2004,4,6,24,510,12580.0,2716.0,N,L,5,0,0,0,0,0,0,0,0
19630,2004,4,6,24,510,12580.0,2718.01,N,L,5,1,30000,0,0,0,0,0,0
19631,2004,4,6,24,510,12580.0,2718.02,N,L,5,1,3000,0,0,0,0,0,0
19632,2004,4,6,24,510,12580.0,2803.01,N,L,5,0,0,0,0,0,0,0,0
19634,2004,4,6,24,510,12580.0,601.0,N,L,6,0,0,0,0,0,0,0,0
19635,2004,4,6,24,510,12580.0,801.02,N,L,6,0,0,0,0,0,0,0,0
19636,2004,4,6,24,510,12580.0,803.02,N,L,6,0,0,0,0,0,0,0,0
19637,2004,4,6,24,510,12580.0,906.0,N,L,6,0,0,0,0,0,0,0,0
19638,2004,4,6,24,510,12580.0,908.0,N,L,6,0,0,0,0,0,0,0,0
19639,2004,4,6,24,510,12580.0,1004.0,N,L,6,0,0,0,0,0,0,0,0
19640,2004,4,6,24,510,12580.0,1203.0,N,L,6,0,0,0,0,0,0,0,0
19641,2004,4,6,24,510,12580.0,1308.04,N,L,6,1,15000,0,0,0,0,0,0
